MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2653.3340000,-0.1835549,0.4971955,-4.4468427
MsgID.LOCAL_VELOCITY,2653.3340000,-0.1209807,0.2612450,2.0380383
MsgID.GLOBAL_POSITION,0.0000000,-122.3957321,37.7932761,3.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,0.1400000,2.2500000
MsgID.LOCAL_POSITION,2653.5840000,-0.1499691,0.3894726,-3.8987813
MsgID.LOCAL_VELOCITY,2653.5840000,-0.0441333,0.1308445,2.2768400
MsgID.GLOBAL_POSITION,0.0000000,-122.3957320,37.7932778,3.4210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0600000,2.2500000
MsgID.LOCAL_POSITION,2653.8340000,0.0334625,0.4511054,-3.3225722
MsgID.LOCAL_VELOCITY,2653.8340000,0.0012446,0.0530691,2.2439573
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.LOCAL_POSITION,2654.0840000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2654.0840000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2654.3340000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2654.3340000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.LOCAL_POSITION,2654.5840000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2654.5840000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.LOCAL_POSITION,2654.8340000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2654.8340000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.LOCAL_POSITION,2655.0850000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2655.0850000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2655.3350000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2655.3350000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.LOCAL_POSITION,2655.5850000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2655.5850000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.LOCAL_POSITION,2655.8350000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2655.8350000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.LOCAL_POSITION,2656.0850000,0.0426076,0.5891066,-3.0315006
MsgID.LOCAL_VELOCITY,2656.0850000,0.0036973,0.0301324,2.2379339
MsgID.GLOBAL_POSITION,0.0000000,-122.3957300,37.7932781,3.0310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0300000,2.2300000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957366,37.7932777,0.0000000
MsgID.LOCAL_POSITION,2656.3350000,0.0426076
